Model,MSO24
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,250000
Zero Index,172499.56250000
Vertical Units,V

Labels,
TIME,CH4
-5.56606250e-03,-7.82000000e-02
-5.56602250e-03,-8.02000000e-02
-5.56598250e-03,-8.02000000e-02
-5.56594250e-03,-7.82000000e-02
-5.56590250e-03,-7.82000000e-02
-5.56586250e-03,-8.02000000e-02
-5.56582250e-03,-7.82000000e-02
-5.56578250e-03,-8.02000000e-02
-5.56574250e-03,-7.82000000e-02
-5.56570250e-03,-7.82000000e-02
-5.56566250e-03,-7.82000000e-02
-5.56562250e-03,-8.02000000e-02
-5.56558250e-03,-7.82000000e-02
-5.56554250e-03,-7.82000000e-02
-5.56550250e-03,-7.82000000e-02
-5.56546250e-03,-7.82000000e-02
-5.56542250e-03,-7.82000000e-02
-5.56538250e-03,-7.82000000e-02
-5.56534250e-03,-7.82000000e-02
-5.56530250e-03,-7.82000000e-02
-5.56526250e-03,-7.82000000e-02
-5.56522250e-03,-8.02000000e-02
-5.56518250e-03,-7.82000000e-02
-5.56514250e-03,-7.82000000e-02
-5.56510250e-03,-7.82000000e-02
-5.56506250e-03,-7.82000000e-02
-5.56502250e-03,-7.82000000e-02
-5.56498250e-03,-7.82000000e-02
-5.56494250e-03,-7.82000000e-02
-5.56490250e-03,-7.82000000e-02
-5.56486250e-03,-7.82000000e-02
-5.56482250e-03,-7.82000000e-02
-5.56478250e-03,-7.82000000e-02
-5.56474250e-03,-7.82000000e-02
-5.56470250e-03,-7.82000000e-02
-5.56466250e-03,-7.82000000e-02
-5.56462250e-03,-7.82000000e-02
-5.56458250e-03,-7.82000000e-02
-5.56454250e-03,-7.82000000e-02
-5.56450250e-03,-7.82000000e-02
-5.56446250e-03,-7.82000000e-02
-5.56442250e-03,-7.82000000e-02
-5.56438250e-03,-8.02000000e-02
-5.56434250e-03,-7.82000000e-02
-5.56430250e-03,-8.02000000e-02
-5.56426250e-03,-7.82000000e-02
-5.56422250e-03,-7.82000000e-02
-5.56418250e-03,-8.02000000e-02
-5.56414250e-03,-7.82000000e-02
-5.56410250e-03,-7.82000000e-02
-5.56406250e-03,-8.02000000e-02
-5.56402250e-03,-7.82000000e-02
-5.56398250e-03,-7.82000000e-02
-5.56394250e-03,-7.82000000e-02
-5.56390250e-03,-8.02000000e-02
-5.56386250e-03,-7.82000000e-02
-5.56382250e-03,-8.02000000e-02
-5.56378250e-03,-8.02000000e-02
-5.56374250e-03,-7.82000000e-02
-5.56370250e-03,-7.82000000e-02
-5.56366250e-03,-8.02000000e-02
-5.56362250e-03,-7.82000000e-02
-5.56358250e-03,-7.82000000e-02
-5.56354250e-03,-7.82000000e-02
-5.56350250e-03,-8.02000000e-02
-5.56346250e-03,-7.82000000e-02
-5.56342250e-03,-7.82000000e-02
-5.56338250e-03,-8.02000000e-02
-5.56334250e-03,-7.82000000e-02
-5.56330250e-03,-7.82000000e-02
-5.56326250e-03,-7.82000000e-02
-5.56322250e-03,-8.02000000e-02
-5.56318250e-03,-7.82000000e-02
-5.56314250e-03,-7.82000000e-02
-5.56310250e-03,-8.02000000e-02
-5.56306250e-03,-7.82000000e-02
-5.56302250e-03,-8.02000000e-02
-5.56298250e-03,-7.82000000e-02
-5.56294250e-03,-7.82000000e-02
-5.56290250e-03,-7.82000000e-02
-5.56286250e-03,-8.02000000e-02
-5.56282250e-03,-7.82000000e-02
-5.56278250e-03,-7.82000000e-02
-5.56274250e-03,-8.02000000e-02
-5.56270250e-03,-7.82000000e-02
-5.56266250e-03,-7.82000000e-02
-5.56262250e-03,-7.82000000e-02
-5.56258250e-03,-7.82000000e-02
-5.56254250e-03,-7.82000000e-02
-5.56250250e-03,-7.82000000e-02
-5.56246250e-03,-8.02000000e-02
-5.56242250e-03,-8.02000000e-02
-5.56238250e-03,-7.82000000e-02
-5.56234250e-03,-8.02000000e-02
-5.56230250e-03,-7.82000000e-02
-5.56226250e-03,-7.82000000e-02
-5.56222250e-03,-8.02000000e-02
-5.56218250e-03,-7.82000000e-02
-5.56214250e-03,-7.82000000e-02
-5.56210250e-03,-8.02000000e-02
-5.56206250e-03,-7.82000000e-02
-5.56202250e-03,-8.02000000e-02
-5.56198250e-03,-7.82000000e-02
-5.56194250e-03,-8.02000000e-02
-5.56190250e-03,-7.82000000e-02
-5.56186250e-03,-8.02000000e-02
-5.56182250e-03,-7.82000000e-02
-5.56178250e-03,-8.02000000e-02
-5.56174250e-03,-8.02000000e-02
-5.56170250e-03,-7.82000000e-02
-5.56166250e-03,-8.02000000e-02
-5.56162250e-03,-8.02000000e-02
-5.56158250e-03,-7.82000000e-02
-5.56154250e-03,-8.02000000e-02
-5.56150250e-03,-8.02000000e-02
-5.56146250e-03,-8.02000000e-02
-5.56142250e-03,-7.82000000e-02
-5.56138250e-03,-7.82000000e-02
-5.56134250e-03,-7.82000000e-02
-5.56130250e-03,-7.82000000e-02
-5.56126250e-03,-8.02000000e-02
-5.56122250e-03,-8.02000000e-02
-5.56118250e-03,-7.82000000e-02
-5.56114250e-03,-7.82000000e-02
-5.56110250e-03,-7.82000000e-02
-5.56106250e-03,-7.82000000e-02
-5.56102250e-03,-8.02000000e-02
-5.56098250e-03,-7.82000000e-02
-5.56094250e-03,-7.82000000e-02
-5.56090250e-03,-8.02000000e-02
-5.56086250e-03,-7.82000000e-02
-5.56082250e-03,-7.82000000e-02
-5.56078250e-03,-8.02000000e-02
-5.56074250e-03,-7.82000000e-02
-5.56070250e-03,-8.02000000e-02
-5.56066250e-03,-7.82000000e-02
-5.56062250e-03,-8.02000000e-02
-5.56058250e-03,-7.82000000e-02
-5.56054250e-03,-8.02000000e-02
-5.56050250e-03,-8.02000000e-02
-5.56046250e-03,-7.82000000e-02
-5.56042250e-03,-7.82000000e-02
-5.56038250e-03,-8.02000000e-02
-5.56034250e-03,-8.02000000e-02
-5.56030250e-03,-8.02000000e-02
-5.56026250e-03,-7.82000000e-02
-5.56022250e-03,-7.82000000e-02
-5.56018250e-03,-7.82000000e-02
-5.56014250e-03,-7.82000000e-02
-5.56010250e-03,-7.82000000e-02
-5.56006250e-03,-8.02000000e-02
-5.56002250e-03,-8.02000000e-02
-5.55998250e-03,-8.02000000e-02
-5.55994250e-03,-8.02000000e-02
-5.55990250e-03,-7.82000000e-02
-5.55986250e-03,-8.02000000e-02
-5.55982250e-03,-8.02000000e-02
-5.55978250e-03,-7.82000000e-02
-5.55974250e-03,-7.82000000e-02
-5.55970250e-03,-7.82000000e-02
-5.55966250e-03,-7.82000000e-02
-5.55962250e-03,-7.82000000e-02
-5.55958250e-03,-8.02000000e-02
-5.55954250e-03,-8.02000000e-02
-5.55950250e-03,-7.82000000e-02
-5.55946250e-03,-7.82000000e-02
-5.55942250e-03,-7.82000000e-02
-5.55938250e-03,-7.82000000e-02
-5.55934250e-03,-7.82000000e-02
-5.55930250e-03,-7.82000000e-02
-5.55926250e-03,-8.02000000e-02
-5.55922250e-03,-8.02000000e-02
-5.55918250e-03,-8.02000000e-02
-5.55914250e-03,-7.82000000e-02
-5.55910250e-03,-8.02000000e-02
-5.55906250e-03,-7.82000000e-02
-5.55902250e-03,-7.82000000e-02
-5.55898250e-03,-8.02000000e-02
-5.55894250e-03,-8.02000000e-02
-5.55890250e-03,-7.82000000e-02
-5.55886250e-03,-7.82000000e-02
-5.55882250e-03,-7.82000000e-02
-5.55878250e-03,-8.02000000e-02
-5.55874250e-03,-8.02000000e-02
-5.55870250e-03,-8.02000000e-02
-5.55866250e-03,-8.02000000e-02
-5.55862250e-03,-8.02000000e-02
-5.55858250e-03,-8.02000000e-02
-5.55854250e-03,-8.02000000e-02
-5.55850250e-03,-7.82000000e-02
-5.55846250e-03,-8.02000000e-02
-5.55842250e-03,-8.02000000e-02
-5.55838250e-03,-8.02000000e-02
-5.55834250e-03,-8.02000000e-02
-5.55830250e-03,-8.02000000e-02
-5.55826250e-03,-8.02000000e-02
-5.55822250e-03,-8.02000000e-02
-5.55818250e-03,-8.02000000e-02
-5.55814250e-03,-8.02000000e-02
-5.55810250e-03,-8.02000000e-02
-5.55806250e-03,-8.02000000e-02
-5.55802250e-03,-8.02000000e-02
-5.55798250e-03,-8.02000000e-02
-5.55794250e-03,-8.02000000e-02
-5.55790250e-03,-8.02000000e-02
-5.55786250e-03,-7.82000000e-02
-5.55782250e-03,-7.82000000e-02
-5.55778250e-03,-7.82000000e-02
-5.55774250e-03,-8.02000000e-02
-5.55770250e-03,-8.02000000e-02
-5.55766250e-03,-8.02000000e-02
-5.55762250e-03,-8.02000000e-02
-5.55758250e-03,-8.02000000e-02
-5.55754250e-03,-8.02000000e-02
-5.55750250e-03,-8.02000000e-02
-5.55746250e-03,-8.02000000e-02
-5.55742250e-03,-8.02000000e-02
-5.55738250e-03,-7.82000000e-02
-5.55734250e-03,-8.02000000e-02
-5.55730250e-03,-8.02000000e-02
-5.55726250e-03,-8.02000000e-02
-5.55722250e-03,-8.02000000e-02
-5.55718250e-03,-7.82000000e-02
-5.55714250e-03,-8.02000000e-02
-5.55710250e-03,-7.82000000e-02
-5.55706250e-03,-7.82000000e-02
-5.55702250e-03,-8.02000000e-02
-5.55698250e-03,-8.02000000e-02
-5.55694250e-03,-7.82000000e-02
-5.55690250e-03,-8.02000000e-02
-5.55686250e-03,-8.02000000e-02
-5.55682250e-03,-8.02000000e-02
-5.55678250e-03,-8.02000000e-02
-5.55674250e-03,-8.02000000e-02
-5.55670250e-03,-8.02000000e-02
-5.55666250e-03,-8.02000000e-02
-5.55662250e-03,-7.82000000e-02
-5.55658250e-03,-8.02000000e-02
-5.55654250e-03,-7.82000000e-02
-5.55650250e-03,-8.02000000e-02
-5.55646250e-03,-8.02000000e-02
-5.55642250e-03,-8.02000000e-02
-5.55638250e-03,-8.02000000e-02
-5.55634250e-03,-8.02000000e-02
-5.55630250e-03,-8.02000000e-02
-5.55626250e-03,-7.82000000e-02
-5.55622250e-03,-7.82000000e-02
-5.55618250e-03,-8.02000000e-02
-5.55614250e-03,-8.02000000e-02
-5.55610250e-03,-8.02000000e-02
-5.55606250e-03,-8.02000000e-02
-5.55602250e-03,-7.82000000e-02
-5.55598250e-03,-8.02000000e-02
-5.55594250e-03,-8.02000000e-02
-5.55590250e-03,-8.02000000e-02
-5.55586250e-03,-8.02000000e-02
-5.55582250e-03,-8.02000000e-02
-5.55578250e-03,-7.82000000e-02
-5.55574250e-03,-8.02000000e-02
-5.55570250e-03,-8.02000000e-02
-5.55566250e-03,-8.02000000e-02
-5.55562250e-03,-7.82000000e-02
-5.55558250e-03,-8.02000000e-02
-5.55554250e-03,-8.02000000e-02
-5.55550250e-03,-8.02000000e-02
-5.55546250e-03,-7.82000000e-02
-5.55542250e-03,-8.02000000e-02
-5.55538250e-03,-7.82000000e-02
-5.55534250e-03,-8.02000000e-02
-5.55530250e-03,-8.02000000e-02
-5.55526250e-03,-7.82000000e-02
-5.55522250e-03,-8.02000000e-02
-5.55518250e-03,-8.02000000e-02
-5.55514250e-03,-8.02000000e-02
-5.55510250e-03,-8.02000000e-02
-5.55506250e-03,-8.02000000e-02
-5.55502250e-03,-8.02000000e-02
-5.55498250e-03,-8.02000000e-02
-5.55494250e-03,-8.02000000e-02
-5.55490250e-03,-8.02000000e-02
-5.55486250e-03,-8.02000000e-02
-5.55482250e-03,-8.02000000e-02
-5.55478250e-03,-8.02000000e-02
-5.55474250e-03,-8.02000000e-02
-5.55470250e-03,-8.02000000e-02
-5.55466250e-03,-7.82000000e-02
-5.55462250e-03,-8.02000000e-02
-5.55458250e-03,-7.82000000e-02
-5.55454250e-03,-8.02000000e-02
-5.55450250e-03,-7.82000000e-02
-5.55446250e-03,-8.02000000e-02
-5.55442250e-03,-7.82000000e-02
-5.55438250e-03,-8.02000000e-02
-5.55434250e-03,-8.02000000e-02
-5.55430250e-03,-8.02000000e-02
-5.55426250e-03,-8.02000000e-02
-5.55422250e-03,-8.02000000e-02
-5.55418250e-03,-8.02000000e-02
-5.55414250e-03,-8.22000000e-02
-5.55410250e-03,-8.02000000e-02
-5.55406250e-03,-8.02000000e-02
-5.55402250e-03,-8.02000000e-02
-5.55398250e-03,-8.02000000e-02
-5.55394250e-03,-8.02000000e-02
-5.55390250e-03,-8.02000000e-02
-5.55386250e-03,-8.02000000e-02
-5.55382250e-03,-7.82000000e-02
-5.55378250e-03,-8.02000000e-02
-5.55374250e-03,-8.02000000e-02
-5.55370250e-03,-8.02000000e-02
-5.55366250e-03,-8.02000000e-02
-5.55362250e-03,-8.02000000e-02
-5.55358250e-03,-7.82000000e-02
-5.55354250e-03,-8.02000000e-02
-5.55350250e-03,-7.82000000e-02
-5.55346250e-03,-8.02000000e-02
-5.55342250e-03,-7.82000000e-02
-5.55338250e-03,-8.02000000e-02
-5.55334250e-03,-8.02000000e-02
-5.55330250e-03,-8.02000000e-02
-5.55326250e-03,-8.02000000e-02
-5.55322250e-03,-8.02000000e-02
-5.55318250e-03,-8.02000000e-02
-5.55314250e-03,-7.82000000e-02
-5.55310250e-03,-8.02000000e-02
-5.55306250e-03,-7.82000000e-02
-5.55302250e-03,-8.02000000e-02
-5.55298250e-03,-8.02000000e-02
-5.55294250e-03,-8.02000000e-02
-5.55290250e-03,-7.82000000e-02
-5.55286250e-03,-8.22000000e-02
-5.55282250e-03,-8.02000000e-02
-5.55278250e-03,-7.82000000e-02
-5.55274250e-03,-8.02000000e-02
-5.55270250e-03,-8.02000000e-02
-5.55266250e-03,-8.02000000e-02
-5.55262250e-03,-8.02000000e-02
-5.55258250e-03,-8.02000000e-02
-5.55254250e-03,-8.02000000e-02
-5.55250250e-03,-8.02000000e-02
-5.55246250e-03,-8.02000000e-02
-5.55242250e-03,-8.02000000e-02
-5.55238250e-03,-8.02000000e-02
-5.55234250e-03,-8.02000000e-02
-5.55230250e-03,-8.02000000e-02
-5.55226250e-03,-8.02000000e-02
-5.55222250e-03,-8.02000000e-02
-5.55218250e-03,-8.02000000e-02
-5.55214250e-03,-8.02000000e-02
-5.55210250e-03,-8.02000000e-02
-5.55206250e-03,-8.02000000e-02
-5.55202250e-03,-8.02000000e-02
-5.55198250e-03,-8.22000000e-02
-5.55194250e-03,-8.02000000e-02
-5.55190250e-03,-8.02000000e-02
-5.55186250e-03,-8.02000000e-02
-5.55182250e-03,-8.02000000e-02
-5.55178250e-03,-8.02000000e-02
-5.55174250e-03,-8.02000000e-02
-5.55170250e-03,-8.02000000e-02
-5.55166250e-03,-8.02000000e-02
-5.55162250e-03,-8.22000000e-02
-5.55158250e-03,-8.02000000e-02
-5.55154250e-03,-8.02000000e-02
-5.55150250e-03,-8.02000000e-02
-5.55146250e-03,-8.02000000e-02
-5.55142250e-03,-8.02000000e-02
-5.55138250e-03,-8.02000000e-02
-5.55134250e-03,-8.02000000e-02
-5.55130250e-03,-8.02000000e-02
-5.55126250e-03,-8.02000000e-02
-5.55122250e-03,-8.02000000e-02
-5.55118250e-03,-8.02000000e-02
-5.55114250e-03,-8.02000000e-02
-5.55110250e-03,-8.02000000e-02
-5.55106250e-03,-8.02000000e-02
-5.55102250e-03,-8.02000000e-02
-5.55098250e-03,-8.02000000e-02
-5.55094250e-03,-7.82000000e-02
-5.55090250e-03,-8.02000000e-02
-5.55086250e-03,-8.02000000e-02
-5.55082250e-03,-8.02000000e-02
-5.55078250e-03,-8.02000000e-02
-5.55074250e-03,-8.02000000e-02
-5.55070250e-03,-8.02000000e-02
-5.55066250e-03,-8.02000000e-02
-5.55062250e-03,-8.02000000e-02
-5.55058250e-03,-7.82000000e-02
-5.55054250e-03,-8.02000000e-02
-5.55050250e-03,-8.02000000e-02
-5.55046250e-03,-8.02000000e-02
-5.55042250e-03,-8.02000000e-02
-5.55038250e-03,-8.02000000e-02
-5.55034250e-03,-8.02000000e-02
-5.55030250e-03,-8.02000000e-02
-5.55026250e-03,-8.02000000e-02
-5.55022250e-03,-8.02000000e-02
-5.55018250e-03,-8.22000000e-02
-5.55014250e-03,-8.02000000e-02
-5.55010250e-03,-8.02000000e-02
-5.55006250e-03,-8.22000000e-02
-5.55002250e-03,-8.22000000e-02
-5.54998250e-03,-8.02000000e-02
-5.54994250e-03,-8.02000000e-02
-5.54990250e-03,-8.02000000e-02
-5.54986250e-03,-8.02000000e-02
-5.54982250e-03,-8.02000000e-02
-5.54978250e-03,-8.22000000e-02
-5.54974250e-03,-8.02000000e-02
-5.54970250e-03,-8.02000000e-02
-5.54966250e-03,-8.02000000e-02
-5.54962250e-03,-8.02000000e-02
-5.54958250e-03,-8.22000000e-02
-5.54954250e-03,-8.02000000e-02
-5.54950250e-03,-8.02000000e-02
-5.54946250e-03,-8.02000000e-02
-5.54942250e-03,-8.02000000e-02
-5.54938250e-03,-8.02000000e-02
-5.54934250e-03,-7.82000000e-02
-5.54930250e-03,-8.02000000e-02
-5.54926250e-03,-8.02000000e-02
-5.54922250e-03,-8.02000000e-02
-5.54918250e-03,-8.02000000e-02
-5.54914250e-03,-8.02000000e-02
-5.54910250e-03,-8.02000000e-02
-5.54906250e-03,-8.02000000e-02
-5.54902250e-03,-8.02000000e-02
-5.54898250e-03,-8.02000000e-02
-5.54894250e-03,-8.22000000e-02
-5.54890250e-03,-8.02000000e-02
-5.54886250e-03,-8.02000000e-02
-5.54882250e-03,-8.02000000e-02
-5.54878250e-03,-8.02000000e-02
-5.54874250e-03,-8.02000000e-02
-5.54870250e-03,-8.02000000e-02
-5.54866250e-03,-8.02000000e-02
-5.54862250e-03,-8.22000000e-02
-5.54858250e-03,-8.02000000e-02
-5.54854250e-03,-8.22000000e-02
-5.54850250e-03,-8.02000000e-02
-5.54846250e-03,-8.02000000e-02
-5.54842250e-03,-8.02000000e-02
-5.54838250e-03,-8.22000000e-02
-5.54834250e-03,-8.02000000e-02
-5.54830250e-03,-8.22000000e-02
-5.54826250e-03,-7.82000000e-02
-5.54822250e-03,-8.02000000e-02
-5.54818250e-03,-8.02000000e-02
-5.54814250e-03,-8.02000000e-02
-5.54810250e-03,-8.02000000e-02
-5.54806250e-03,-8.02000000e-02
-5.54802250e-03,-8.02000000e-02
-5.54798250e-03,-8.02000000e-02
-5.54794250e-03,-8.02000000e-02
-5.54790250e-03,-8.02000000e-02
-5.54786250e-03,-8.02000000e-02
-5.54782250e-03,-8.02000000e-02
-5.54778250e-03,-8.02000000e-02
-5.54774250e-03,-8.22000000e-02
-5.54770250e-03,-8.22000000e-02
-5.54766250e-03,-8.02000000e-02
-5.54762250e-03,-8.22000000e-02
-5.54758250e-03,-8.02000000e-02
-5.54754250e-03,-8.02000000e-02
-5.54750250e-03,-8.02000000e-02
-5.54746250e-03,-8.22000000e-02
-5.54742250e-03,-8.02000000e-02
-5.54738250e-03,-8.02000000e-02
-5.54734250e-03,-8.02000000e-02
-5.54730250e-03,-8.02000000e-02
-5.54726250e-03,-8.02000000e-02
-5.54722250e-03,-8.02000000e-02
-5.54718250e-03,-8.02000000e-02
-5.54714250e-03,-8.02000000e-02
-5.54710250e-03,-8.02000000e-02
-5.54706250e-03,-8.22000000e-02
-5.54702250e-03,-8.02000000e-02
-5.54698250e-03,-8.02000000e-02
-5.54694250e-03,-8.02000000e-02
-5.54690250e-03,-8.02000000e-02
-5.54686250e-03,-8.22000000e-02
-5.54682250e-03,-8.02000000e-02
-5.54678250e-03,-8.22000000e-02
-5.54674250e-03,-8.22000000e-02
-5.54670250e-03,-8.02000000e-02
-5.54666250e-03,-8.02000000e-02
-5.54662250e-03,-8.02000000e-02
-5.54658250e-03,-8.22000000e-02
-5.54654250e-03,-8.22000000e-02
-5.54650250e-03,-8.02000000e-02
-5.54646250e-03,-8.22000000e-02
-5.54642250e-03,-8.22000000e-02
-5.54638250e-03,-8.02000000e-02
-5.54634250e-03,-8.22000000e-02
-5.54630250e-03,-8.02000000e-02
-5.54626250e-03,-8.02000000e-02
-5.54622250e-03,-8.02000000e-02
-5.54618250e-03,-8.02000000e-02
-5.54614250e-03,-8.02000000e-02
-5.54610250e-03,-8.02000000e-02
-5.54606250e-03,-8.02000000e-02
-5.54602250e-03,-8.22000000e-02
-5.54598250e-03,-8.22000000e-02
-5.54594250e-03,-8.22000000e-02
-5.54590250e-03,-8.22000000e-02
-5.54586250e-03,-8.02000000e-02
-5.54582250e-03,-8.22000000e-02
-5.54578250e-03,-8.22000000e-02
-5.54574250e-03,-8.22000000e-02
-5.54570250e-03,-8.02000000e-02
-5.54566250e-03,-8.02000000e-02
-5.54562250e-03,-8.02000000e-02
-5.54558250e-03,-8.22000000e-02
-5.54554250e-03,-8.02000000e-02
-5.54550250e-03,-8.02000000e-02
-5.54546250e-03,-8.22000000e-02
-5.54542250e-03,-8.02000000e-02
-5.54538250e-03,-8.02000000e-02
-5.54534250e-03,-8.02000000e-02
-5.54530250e-03,-8.02000000e-02
-5.54526250e-03,-8.02000000e-02
-5.54522250e-03,-8.22000000e-02
-5.54518250e-03,-8.22000000e-02
-5.54514250e-03,-8.02000000e-02
-5.54510250e-03,-8.22000000e-02
-5.54506250e-03,-8.22000000e-02
-5.54502250e-03,-8.22000000e-02
-5.54498250e-03,-8.02000000e-02
-5.54494250e-03,-8.02000000e-02
-5.54490250e-03,-7.82000000e-02
-5.54486250e-03,-8.22000000e-02
-5.54482250e-03,-8.02000000e-02
-5.54478250e-03,-8.22000000e-02
-5.54474250e-03,-8.02000000e-02
-5.54470250e-03,-8.22000000e-02
-5.54466250e-03,-8.02000000e-02
-5.54462250e-03,-8.02000000e-02
-5.54458250e-03,-8.02000000e-02
-5.54454250e-03,-8.22000000e-02
-5.54450250e-03,-8.02000000e-02
-5.54446250e-03,-8.22000000e-02
-5.54442250e-03,-8.02000000e-02
-5.54438250e-03,-8.02000000e-02
-5.54434250e-03,-8.02000000e-02
-5.54430250e-03,-8.22000000e-02
-5.54426250e-03,-8.02000000e-02
-5.54422250e-03,-8.02000000e-02
-5.54418250e-03,-8.02000000e-02
-5.54414250e-03,-8.02000000e-02
-5.54410250e-03,-8.22000000e-02
-5.54406250e-03,-8.02000000e-02
-5.54402250e-03,-8.22000000e-02
-5.54398250e-03,-8.02000000e-02
-5.54394250e-03,-8.22000000e-02
-5.54390250e-03,-8.02000000e-02
-5.54386250e-03,-8.02000000e-02
-5.54382250e-03,-8.22000000e-02
-5.54378250e-03,-8.02000000e-02
-5.54374250e-03,-8.22000000e-02
-5.54370250e-03,-8.02000000e-02
-5.54366250e-03,-8.22000000e-02
-5.54362250e-03,-8.02000000e-02
-5.54358250e-03,-8.02000000e-02
-5.54354250e-03,-8.22000000e-02
-5.54350250e-03,-8.22000000e-02
-5.54346250e-03,-8.02000000e-02
-5.54342250e-03,-8.02000000e-02
-5.54338250e-03,-8.02000000e-02
-5.54334250e-03,-8.02000000e-02
-5.54330250e-03,-8.02000000e-02
-5.54326250e-03,-8.02000000e-02
-5.54322250e-03,-8.22000000e-02
-5.54318250e-03,-8.02000000e-02
-5.54314250e-03,-8.22000000e-02
-5.54310250e-03,-8.02000000e-02
-5.54306250e-03,-8.02000000e-02
-5.54302250e-03,-8.22000000e-02
-5.54298250e-03,-8.02000000e-02
-5.54294250e-03,-8.02000000e-02
-5.54290250e-03,-8.22000000e-02
-5.54286250e-03,-8.22000000e-02
-5.54282250e-03,-8.02000000e-02
-5.54278250e-03,-8.02000000e-02
-5.54274250e-03,-8.02000000e-02
-5.54270250e-03,-8.22000000e-02
-5.54266250e-03,-8.22000000e-02
-5.54262250e-03,-8.22000000e-02
-5.54258250e-03,-8.02000000e-02
-5.54254250e-03,-8.02000000e-02
-5.54250250e-03,-8.22000000e-02
-5.54246250e-03,-8.02000000e-02
-5.54242250e-03,-8.22000000e-02
-5.54238250e-03,-8.22000000e-02
-5.54234250e-03,-8.02000000e-02
-5.54230250e-03,-8.02000000e-02
-5.54226250e-03,-8.02000000e-02
-5.54222250e-03,-8.02000000e-02
-5.54218250e-03,-8.02000000e-02
-5.54214250e-03,-8.22000000e-02
-5.54210250e-03,-8.22000000e-02
-5.54206250e-03,-8.02000000e-02
-5.54202250e-03,-8.02000000e-02
-5.54198250e-03,-8.22000000e-02
-5.54194250e-03,-8.02000000e-02
-5.54190250e-03,-8.02000000e-02
-5.54186250e-03,-8.22000000e-02
-5.54182250e-03,-8.22000000e-02
-5.54178250e-03,-8.02000000e-02
-5.54174250e-03,-8.22000000e-02
-5.54170250e-03,-8.22000000e-02
-5.54166250e-03,-8.22000000e-02
-5.54162250e-03,-8.02000000e-02
-5.54158250e-03,-8.22000000e-02
-5.54154250e-03,-8.22000000e-02
-5.54150250e-03,-8.22000000e-02
-5.54146250e-03,-8.02000000e-02
-5.54142250e-03,-8.22000000e-02
-5.54138250e-03,-8.22000000e-02
-5.54134250e-03,-8.22000000e-02
-5.54130250e-03,-8.02000000e-02
-5.54126250e-03,-8.02000000e-02
-5.54122250e-03,-8.02000000e-02
-5.54118250e-03,-8.22000000e-02
-5.54114250e-03,-8.22000000e-02
-5.54110250e-03,-8.22000000e-02
-5.54106250e-03,-8.22000000e-02
-5.54102250e-03,-8.22000000e-02
-5.54098250e-03,-8.02000000e-02
-5.54094250e-03,-8.22000000e-02
-5.54090250e-03,-8.02000000e-02
-5.54086250e-03,-8.02000000e-02
-5.54082250e-03,-8.02000000e-02
-5.54078250e-03,-8.22000000e-02
-5.54074250e-03,-8.02000000e-02
-5.54070250e-03,-8.02000000e-02
-5.54066250e-03,-8.02000000e-02
-5.54062250e-03,-8.02000000e-02
-5.54058250e-03,-8.22000000e-02
-5.54054250e-03,-8.22000000e-02
-5.54050250e-03,-8.22000000e-02
-5.54046250e-03,-8.02000000e-02
-5.54042250e-03,-8.22000000e-02
-5.54038250e-03,-8.02000000e-02
-5.54034250e-03,-8.02000000e-02
-5.54030250e-03,-8.22000000e-02
-5.54026250e-03,-8.22000000e-02
-5.54022250e-03,-8.02000000e-02
-5.54018250e-03,-8.02000000e-02
-5.54014250e-03,-8.02000000e-02
-5.54010250e-03,-8.02000000e-02
-5.54006250e-03,-8.22000000e-02
-5.54002250e-03,-8.22000000e-02
-5.53998250e-03,-8.02000000e-02
-5.53994250e-03,-8.22000000e-02
-5.53990250e-03,-8.02000000e-02
-5.53986250e-03,-8.22000000e-02
-5.53982250e-03,-8.02000000e-02
-5.53978250e-03,-8.22000000e-02
-5.53974250e-03,-8.22000000e-02
-5.53970250e-03,-8.02000000e-02
-5.53966250e-03,-8.02000000e-02
-5.53962250e-03,-8.02000000e-02
-5.53958250e-03,-8.02000000e-02
-5.53954250e-03,-8.22000000e-02
-5.53950250e-03,-8.02000000e-02
-5.53946250e-03,-8.22000000e-02
-5.53942250e-03,-8.02000000e-02
-5.53938250e-03,-8.02000000e-02
-5.53934250e-03,-8.02000000e-02
-5.53930250e-03,-8.02000000e-02
-5.53926250e-03,-8.22000000e-02
-5.53922250e-03,-8.02000000e-02
-5.53918250e-03,-8.22000000e-02
-5.53914250e-03,-8.02000000e-02
-5.53910250e-03,-8.22000000e-02
-5.53906250e-03,-8.22000000e-02
-5.53902250e-03,-8.02000000e-02
-5.53898250e-03,-8.22000000e-02
-5.53894250e-03,-8.22000000e-02
-5.53890250e-03,-8.22000000e-02
-5.53886250e-03,-8.22000000e-02
-5.53882250e-03,-8.02000000e-02
-5.53878250e-03,-8.02000000e-02
-5.53874250e-03,-8.22000000e-02
-5.53870250e-03,-8.22000000e-02
-5.53866250e-03,-8.22000000e-02
-5.53862250e-03,-8.22000000e-02
-5.53858250e-03,-8.22000000e-02
-5.53854250e-03,-8.22000000e-02
-5.53850250e-03,-8.22000000e-02
-5.53846250e-03,-8.02000000e-02
-5.53842250e-03,-8.02000000e-02
-5.53838250e-03,-8.22000000e-02
-5.53834250e-03,-8.02000000e-02
-5.53830250e-03,-8.22000000e-02
